identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
4771,4042,2906
4771,4020,2861
4771,3987,2878
4771,4036,2866
4771,3984,2857
4771,4001,2856
4771,4009,2882
4771,4008,2846
4771,4003,2860
4771,4026,2834
4771,4023,2829
4771,3989,2903
4771,4004,2801
4771,4008,2882
4771,4025,2878
4771,3984,2842
4771,4028,2861
4771,4043,2862
4771,4020,2896
4771,4032,2855
4771,4017,2844
4771,3990,2866
4771,3993,2892
4771,4026,2835
4771,4042,2829
4771,3994,2825
4771,4022,2876
4771,4014,2869
4771,4004,2900
4771,4021,2881
4771,4015,2858
4771,4034,2901
4771,4006,2827
4771,4085,2846
4771,4007,2891
4771,4038,2853
4771,4058,2881
4771,4015,2886
4771,4031,2951
4771,3987,2914
4771,4019,2867
4771,4027,2817
4771,3997,2857
4771,4046,2876
4771,4009,2822
4771,3967,2853
4771,3994,2979
4771,4013,2861
4771,4020,2863
4771,4041,2932
4771,4047,2876
4771,4006,2820
4771,4017,2859
4771,3961,2870
4771,4032,2870
4771,3974,2889
4771,4012,2884
4771,4010,2846
4771,4003,2897
4771,3996,2855
4771,4005,2858
4771,4014,2865
4771,3972,2857
4771,4036,2894
4771,3989,2871
4771,4008,2874
4771,4051,2869
4771,4051,2849
4771,4045,2852
4771,4018,2919
4771,4046,2857
4771,4009,2865
4771,4011,2829
4771,4043,2856
4771,4086,2827
4771,4017,2825
4771,4026,2842
4771,4024,2853
4771,3997,2862
4771,4058,2835
4771,4031,2876
4771,4010,2841
4771,4043,2852
4771,3999,2866
4771,4027,2861
4771,4009,2844
4771,4012,2860
4771,4019,2890
4771,3976,2846
4771,4017,2827
4771,4021,2829
4771,3999,2873
4771,4046,2854
4771,4022,2855
4771,3996,2845
4771,3988,2859
4771,3997,2875
4771,4018,2864
4771,4007,2841
4771,4040,2829
4771,4049,2866
4771,4024,2881
4771,4000,2822
4771,4045,2841
4771,3982,2849
4771,4016,2854
4771,4033,2875
4771,3992,2830
4771,4022,2805
4771,4048,2838
4771,4044,2860
4771,4025,2874
4771,3984,2845
4771,4074,2815
4771,4011,2887
4771,4019,2856
4771,4002,2892
4771,3991,2871
4771,4021,2834
4771,4019,2880
4771,4019,2820
4771,4030,2837
4771,4079,2879
4771,4033,2828
4771,3989,2884
4771,4005,2854
4771,4042,2831
4771,3996,2829
4771,4033,2884
4771,4020,2831
4771,4021,2846
4771,4040,2883
4771,4024,2865
4771,4004,2843
4771,4045,2862
4771,4019,2831
4771,4009,2917
4771,4043,2928
4771,3997,2876
4771,4030,2926
4771,4024,2837
4771,3967,2893
4771,3982,2842
4771,4008,2814
4771,4039,2852
4771,4050,2868
4771,4005,2828
4771,4038,2858
4771,4046,2888
4771,4019,2875
4771,3977,2838
4771,4016,2857
4771,4012,2851
4771,3992,2890
4771,3969,2891
4771,4037,2801
4771,3994,2847
4771,4041,2851
4771,4023,2809
4771,3990,2887
4771,4004,2873
4771,4021,2842
4771,4019,2833
4771,4014,2875
4771,4051,2875
4771,3988,2854
4771,3984,2843
4771,4022,2900
4771,4018,2885
4771,4001,2846
4771,4022,2843
4771,4006,2868
4771,4019,2864
4771,4021,2913
4771,4058,2851
4771,4039,2870
4771,3995,2858
4771,3999,2797
4771,4018,2868
4771,3977,2881
4771,4012,2837
4771,4033,2912
4771,4036,2849
4771,4040,2772
4771,4062,2846
4771,4032,2923
4771,3973,2867
4771,4027,2842
4771,4035,2874
4771,4015,2867
4771,4031,2872
4771,4026,2834
4771,4024,2855
4771,4016,2863
4771,4054,2892
4771,3992,2860
4771,4032,2849
4771,4027,2817
4771,4033,2855
4771,3958,2868
4771,4007,2825
4771,3990,2858
4771,4035,2881
4771,4040,2808
4771,4015,2858
4771,3975,2899
4771,4064,2834
4771,3971,2824
4771,4077,2852
4771,4008,2878
4771,4002,2862
4771,3984,2855
4771,4041,2820
4771,4011,2819
4771,4029,2849
4771,4039,2841
4771,4048,2835
4771,4016,2842
4771,3985,2842
4771,4009,2845
4771,3987,2889
4771,4011,2875
4771,4005,2868
4771,3998,2842
4771,3976,2894
4771,4005,2905
4771,4014,2850
4771,4010,2890
4771,3982,2896
4771,4006,2898
4771,4032,2851
4771,4020,2813
4771,4020,2807
4771,3981,2853
4771,4007,2863
4771,4005,2886
4771,4034,2842
4771,4035,2877
4771,3991,2851
4771,4010,2837
4771,4010,2818
4771,4035,2840
4771,4019,2813
4771,4028,2849
4771,3974,2892
4771,4000,2855
4771,4038,2902
4771,4001,2789
4771,4074,2851
4771,4021,2883
4771,3983,2809
4771,4064,2850
4771,3992,2789
4771,4008,2889
4771,4074,2770
4771,4027,2868
4771,4021,2828
4771,3987,2826
4771,3998,2814
4771,4017,2847
4771,4025,2851
4771,4019,2876
4771,3982,2816
4771,4011,2860
4771,4037,2865
4771,4025,2868
4771,3960,2796
4771,4005,2850
4771,4043,2869
4771,4036,2849
4771,4020,2856
4771,4020,2883
4771,4034,2858
4771,3993,2826
4771,3992,2883
4771,3981,2842
4771,4037,2871
4771,4039,2856
4771,4017,2883
4771,4028,2833
4771,4017,2849
4771,4023,2871
4771,4021,2884
4771,3985,2818
4771,4005,2856
4771,4053,2824
4771,4002,2845
4771,4020,2822
4771,3954,2863
4771,4009,2856
4771,3983,2847
4771,3992,2840
4771,4004,2841
4771,4007,2863
4771,4006,2811
4771,3989,2831
4771,4002,2843
4771,4058,2800
4771,4036,2857
4771,4013,2874
4771,4027,2897
4771,4026,2850
4771,4035,2883
4771,3997,2851
4771,4045,2843
4771,4004,2877
4771,4053,2845
4771,4051,2862
4771,4029,2849
4771,3994,2827
4771,4039,2860
4771,3983,2851
4771,4006,2888
4771,4050,2857
4771,4047,2884
4771,4006,2842
4771,4041,2863
4771,4048,2789
4771,4027,2880
4771,4070,2834
4771,4033,2828
4771,3999,2872
4771,4021,2864
4771,3992,2868
4771,4028,2864
4771,4031,2867
4771,4005,2837
