identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
5192,4645,2236
5192,4629,2246
5192,4649,2228
5192,4659,2205
5192,4654,2177
5192,4668,2211
5192,4681,2245
5192,4665,2240
5192,4666,2203
5192,4657,2175
5192,4689,2207
5192,4668,2227
5192,4647,2193
5192,4650,2222
5192,4675,2229
5192,4646,2186
5192,4684,2207
5192,4639,2200
5192,4667,2250
5192,4643,2202
5192,4645,2190
5192,4673,2186
5192,4655,2215
5192,4677,2194
5192,4673,2257
5192,4646,2230
5192,4669,2230
