identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
6483,5586,1764
6483,5583,1765
6483,5631,1681
6483,5659,1719
6483,5629,1742
6483,5599,1669
6483,5633,1760
6483,5609,1718
6483,5636,1707
6483,5604,1716
6483,5605,1751
6483,5589,1764
6483,5648,1771
6483,5573,1724
6483,5658,1730
6483,5557,1770
6483,5617,1715
6483,5608,1708
6483,5600,1684
6483,5628,1713
6483,5621,1739
6483,5644,1742
6483,5625,1728
6483,5605,1730
6483,5651,1713
6483,5586,1713
6483,5604,1718
6483,5621,1740
6483,5544,1731
6483,5599,1690
6483,5574,1735
6483,5594,1709
6483,5571,1676
6483,5565,1740
6483,5598,1750
6483,5558,1757
6483,5612,1653
6483,5611,1697
6483,5593,1694
6483,5595,1770
6483,5603,1718
6483,5611,1726
6483,5593,1705
6483,5592,1755
6483,5572,1748
6483,5624,1739
6483,5595,1753
6483,5562,1680
6483,5626,1783
6483,5602,1695
6483,5617,1741
6483,5612,1753
6483,5574,1750
6483,5601,1746
6483,5605,1737
6483,5657,1740
6483,5591,1718
6483,5607,1736
6483,5647,1740
6483,5627,1678
6483,5625,1757
6483,5583,1682
6483,5618,1757
6483,5627,1725
6483,5622,1725
6483,5580,1724
6483,5617,1806
6483,5590,1742
6483,5604,1703
6483,5617,1739
6483,5636,1701
6483,5573,1761
6483,5604,1751
6483,5625,1765
6483,5624,1686
6483,5600,1752
6483,5599,1748
6483,5596,1720
6483,5600,1784
6483,5654,1702
6483,5628,1750
6483,5597,1763
6483,5564,1751
6483,5604,1731
6483,5639,1672
6483,5613,1750
6483,5655,1758
6483,5592,1727
6483,5595,1759
6483,5653,1693
6483,5558,1766
6483,5618,1743
6483,5543,1728
6483,5644,1739
6483,5628,1704
6483,5605,1718
6483,5595,1709
6483,5624,1681
6483,5633,1664
6483,5641,1722
6483,5622,1708
6483,5590,1715
6483,5624,1712
6483,5584,1687
6483,5582,1757
6483,5602,1740
6483,5641,1747
6483,5608,1742
6483,5570,1742
6483,5621,1718
6483,5606,1699
6483,5640,1742
6483,5607,1749
6483,5613,1747
6483,5614,1677
6483,5571,1699
6483,5628,1771
6483,5610,1838
6483,5597,1733
6483,5632,1703
6483,5656,1808
6483,5586,1690
6483,5619,1777
6483,5617,1735
6483,5577,1742
6483,5586,1717
6483,5555,1647
6483,5582,1734
6483,5601,1706
6483,5598,1739
6483,5617,1765
6483,5633,1734
6483,5607,1744
6483,5668,1702
6483,5608,1749
6483,5597,1716
6483,5621,1712
6483,5555,1718
6483,5636,1698
6483,5616,1739
6483,5622,1766
6483,5585,1736
6483,5583,1740
6483,5634,1777
6483,5572,1708
6483,5613,1735
6483,5596,1745
6483,5639,1717
6483,5635,1755
6483,5592,1710
6483,5605,1744
6483,5576,1730
6483,5595,1695
6483,5579,1726
6483,5643,1726
6483,5603,1721
6483,5585,1722
6483,5619,1724
6483,5569,1724
6483,5581,1737
6483,5619,1719
6483,5594,1733
6483,5654,1709
6483,5632,1717
6483,5608,1752
6483,5613,1679
6483,5578,1729
6483,5618,1716
6483,5643,1778
6483,5590,1770
6483,5618,1742
6483,5570,1794
6483,5600,1743
6483,5620,1716
6483,5629,1722
6483,5620,1755
6483,5605,1769
6483,5644,1764
6483,5596,1764
6483,5601,1724
6483,5614,1764
6483,5671,1680
6483,5619,1711
6483,5632,1748
6483,5611,1748
6483,5546,1716
6483,5608,1762
6483,5541,1685
6483,5603,1661
6483,5592,1742
6483,5691,1791
6483,5632,1758
6483,5649,1770
6483,5551,1750
6483,5569,1743
6483,5611,1696
6483,5631,1724
6483,5620,1781
6483,5603,1723
6483,5643,1724
6483,5614,1722
6483,5607,1688
6483,5614,1687
6483,5616,1713
6483,5632,1680
6483,5617,1763
6483,5636,1744
6483,5562,1682
6483,5616,1714
6483,5611,1692
6483,5599,1647
6483,5598,1733
6483,5642,1722
6483,5619,1676
6483,5589,1744
6483,5572,1705
6483,5602,1696
6483,5610,1753
6483,5624,1703
6483,5622,1790
6483,5627,1701
6483,5606,1745
6483,5601,1659
6483,5604,1707
6483,5625,1722
6483,5654,1709
6483,5644,1702
6483,5581,1762
6483,5615,1811
6483,5589,1777
6483,5601,1710
6483,5616,1789
6483,5614,1703
6483,5565,1737
6483,5601,1721
6483,5634,1687
6483,5609,1767
6483,5631,1746
6483,5607,1743
6483,5606,1753
6483,5619,1719
6483,5591,1753
6483,5641,1760
6483,5655,1733
6483,5624,1700
6483,5642,1754
6483,5626,1781
6483,5634,1744
6483,5604,1720
6483,5642,1696
6483,5600,1755
6483,5584,1721
6483,5565,1685
6483,5639,1785
6483,5641,1683
6483,5604,1749
6483,5632,1752
6483,5614,1703
6483,5603,1724
6483,5590,1704
6483,5624,1751
6483,5599,1713
6483,5628,1721
6483,5571,1709
6483,5616,1769
6483,5633,1709
6483,5631,1669
6483,5650,1734
6483,5574,1728
6483,5593,1709
6483,5563,1684
6483,5598,1646
6483,5596,1733
6483,5606,1777
6483,5618,1789
6483,5647,1765
6483,5621,1771
6483,5597,1749
6483,5633,1729
6483,5621,1752
6483,5556,1725
6483,5610,1715
6483,5637,1756
6483,5586,1667
6483,5584,1744
6483,5650,1713
6483,5635,1728
6483,5614,1691
6483,5605,1780
6483,5587,1711
6483,5567,1701
6483,5572,1703
6483,5618,1707
6483,5606,1699
6483,5604,1745
6483,5648,1716
6483,5593,1707
6483,5543,1745
6483,5595,1710
6483,5604,1727
6483,5583,1683
6483,5638,1759
6483,5604,1783
6483,5612,1741
6483,5599,1693
6483,5595,1759
6483,5651,1732
6483,5598,1775
6483,5641,1696
6483,5650,1752
6483,5640,1742
6483,5616,1703
6483,5596,1794
6483,5616,1686
6483,5609,1765
6483,5598,1750
6483,5626,1704
6483,5605,1757
6483,5631,1710
6483,5602,1665
6483,5623,1772
6483,5572,1737
6483,5616,1682
6483,5622,1677
6483,5656,1731
6483,5627,1736
6483,5612,1752
6483,5604,1737
6483,5643,1737
6483,5575,1671
6483,5628,1716
6483,5624,1728
6483,5656,1777
6483,5605,1734
6483,5672,1790
6483,5595,1744
6483,5615,1725
6483,5651,1726
6483,5633,1742
6483,5683,1653
6483,5616,1756
6483,5619,1743
6483,5582,1786
6483,5651,1679
6483,5601,1797
6483,5621,1769
6483,5617,1790
6483,5631,1747
6483,5597,1730
6483,5619,1735
6483,5611,1701
6483,5595,1799
6483,5648,1795
6483,5595,1699
6483,5605,1765
6483,5615,1678
6483,5624,1750
6483,5555,1753
6483,5596,1724
6483,5626,1752
6483,5649,1728
6483,5616,1708
6483,5585,1735
6483,5571,1704
6483,5624,1713
6483,5604,1702
6483,5601,1766
6483,5563,1711
6483,5662,1730
6483,5582,1700
6483,5630,1755
6483,5574,1686
6483,5627,1764
6483,5616,1702
6483,5565,1734
6483,5621,1771
6483,5634,1668
6483,5606,1779
6483,5657,1706
6483,5599,1738
6483,5661,1720
6483,5653,1780
6483,5590,1776
6483,5635,1788
6483,5597,1709
6483,5594,1722
6483,5614,1748
6483,5656,1756
6483,5581,1718
6483,5663,1605
6483,5590,1729
6483,5625,1706
6483,5591,1712
6483,5622,1693
6483,5589,1691
6483,5602,1729
6483,5603,1796
6483,5606,1798
6483,5588,1719
6483,5625,1703
6483,5570,1751
6483,5659,1733
6483,5619,1694
6483,5609,1793
6483,5635,1718
6483,5571,1767
6483,5591,1701
6483,5630,1676
6483,5643,1697
6483,5632,1712
6483,5622,1759
6483,5630,1783
6483,5640,1666
6483,5663,1728
6483,5637,1722
6483,5619,1735
6483,5608,1749
6483,5530,1724
6483,5592,1695
6483,5579,1766
6483,5580,1703
6483,5615,1696
6483,5587,1748
6483,5648,1740
6483,5622,1755
6483,5604,1787
6483,5600,1724
6483,5604,1720
6483,5597,1732
6483,5576,1767
6483,5629,1740
6483,5580,1773
6483,5659,1661
6483,5588,1699
6483,5552,1761
6483,5587,1689
6483,5674,1745
6483,5617,1786
6483,5614,1717
6483,5614,1695
6483,5603,1745
6483,5673,1695
6483,5620,1752
6483,5655,1689
6483,5636,1755
6483,5589,1701
6483,5656,1728
6483,5619,1698
6483,5615,1698
6483,5629,1716
6483,5646,1710
6483,5596,1786
6483,5605,1743
6483,5584,1743
6483,5590,1718
6483,5607,1717
6483,5626,1750
6483,5627,1675
6483,5597,1677
6483,5622,1663
6483,5598,1766
6483,5604,1715
6483,5656,1761
6483,5590,1765
